SID,SEASON,NUMBER,BASIN,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES
1962295N08085,1962,90,NI,UNNAMED,1962-10-23 12:00:00,11.4,84.3,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-23 15:00:00,12.0,84.3,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-23 18:00:00,12.4,84.3,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-23 21:00:00,12.8,84.3,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 00:00:00,13.2,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 03:00:00,13.4,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 06:00:00,13.6,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 09:00:00,13.8,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 12:00:00,13.9,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 15:00:00,14.0,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 18:00:00,14.1,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-24 21:00:00,14.3,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 00:00:00,14.4,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 03:00:00,14.5,84.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 06:00:00,14.5,84.3,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 09:00:00,14.6,84.3,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 12:00:00,14.6,84.2,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 15:00:00,14.6,84.1,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 18:00:00,14.6,84.0,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-25 21:00:00,14.6,84.0,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-26 00:00:00,14.7,84.0,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-26 03:00:00,14.7,83.8,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-26 06:00:00,14.7,83.4,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-26 09:00:00,14.8,82.8,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-26 12:00:00,14.9,81.9,,
1962295N08085,1962,90,NI,UNNAMED,1962-10-26 15:00:00,15.0,81.0,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-26 06:00:00,10.4,94.2,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-26 09:00:00,10.5,94.0,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-26 12:00:00,10.5,93.8,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-26 15:00:00,10.5,93.5,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-26 18:00:00,10.6,93.2,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-26 21:00:00,10.6,92.8,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 00:00:00,10.7,92.4,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 03:00:00,10.9,91.9,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 06:00:00,11.1,91.2,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 09:00:00,11.3,90.5,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 12:00:00,11.5,89.7,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 15:00:00,11.8,89.0,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 18:00:00,12.1,88.4,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-27 21:00:00,12.3,87.7,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 00:00:00,12.6,87.1,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 03:00:00,12.9,86.6,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 06:00:00,13.2,86.1,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 09:00:00,13.5,85.8,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 12:00:00,13.9,85.5,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 15:00:00,14.3,85.2,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 18:00:00,14.7,85.0,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-28 21:00:00,15.1,84.8,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 00:00:00,15.5,84.8,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 03:00:00,15.9,84.9,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 06:00:00,16.4,85.1,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 09:00:00,17.0,85.4,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 12:00:00,17.6,85.8,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 15:00:00,18.2,86.2,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 18:00:00,18.7,86.6,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-29 21:00:00,19.1,87.1,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 00:00:00,19.5,87.7,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 03:00:00,20.0,88.3,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 06:00:00,20.6,89.2,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 09:00:00,21.3,90.3,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 12:00:00,21.9,91.5,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 15:00:00,22.5,92.5,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 18:00:00,23.0,93.3,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-30 21:00:00,23.4,93.9,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-31 00:00:00,23.7,94.5,,
1962299N10094,1962,91,NI,UNNAMED,1962-10-31 03:00:00,23.9,94.9,,
1962327N05144,1962,96,WP,LUCY,1962-11-23 06:00:00,5.0,144.2,,
1962327N05144,1962,96,WP,LUCY,1962-11-23 09:00:00,5.1,143.9,,
1962327N05144,1962,96,WP,LUCY,1962-11-23 12:00:00,5.2,143.5,,
1962327N05144,1962,96,WP,LUCY,1962-11-23 15:00:00,5.3,143.1,,
1962327N05144,1962,96,WP,LUCY,1962-11-23 18:00:00,5.3,142.7,,
1962327N05144,1962,96,WP,LUCY,1962-11-23 21:00:00,5.3,142.3,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 00:00:00,5.4,142.0,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 03:00:00,5.5,141.6,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 06:00:00,5.6,141.2,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 09:00:00,5.7,140.8,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 12:00:00,5.8,140.3,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 15:00:00,5.9,139.8,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 18:00:00,6.1,139.3,,
1962327N05144,1962,96,WP,LUCY,1962-11-24 21:00:00,6.3,138.7,,
1962327N05144,1962,96,WP,LUCY,1962-11-25 00:00:00,6.4,138.4,30.0,
1962327N05144,1962,96,WP,LUCY,1962-11-25 03:00:00,6.5,137.7,30.0,
1962327N05144,1962,96,WP,LUCY,1962-11-25 06:00:00,6.6,136.8,30.0,
1962327N05144,1962,96,WP,LUCY,1962-11-25 09:00:00,6.7,135.9,33.0,
1962327N05144,1962,96,WP,LUCY,1962-11-25 12:00:00,6.8,135.0,35.0,
1962327N05144,1962,96,WP,LUCY,1962-11-25 15:00:00,7.0,134.0,38.0,
1962327N05144,1962,96,WP,LUCY,1962-11-25 18:00:00,7.3,133.2,40.0,
1962327N05144,1962,96,WP,LUCY,1962-11-25 21:00:00,7.5,132.2,43.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 00:00:00,7.7,131.4,45.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 03:00:00,8.0,130.6,48.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 06:00:00,8.3,130.0,50.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 09:00:00,8.6,129.2,50.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 12:00:00,8.8,128.5,50.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 15:00:00,9.1,127.9,55.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 18:00:00,9.3,127.3,60.0,
1962327N05144,1962,96,WP,LUCY,1962-11-26 21:00:00,9.5,126.7,63.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 00:00:00,9.8,126.0,65.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 03:00:00,10.0,125.3,65.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 06:00:00,10.3,124.5,65.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 09:00:00,10.5,123.7,65.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 12:00:00,10.6,122.8,65.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 15:00:00,10.6,122.1,65.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 18:00:00,10.5,121.3,65.0,
1962327N05144,1962,96,WP,LUCY,1962-11-27 21:00:00,10.5,120.5,68.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 00:00:00,10.5,119.8,70.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 03:00:00,10.6,119.1,75.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 06:00:00,10.6,118.5,80.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 09:00:00,10.7,117.8,80.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 12:00:00,10.6,117.1,80.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 15:00:00,10.5,116.4,85.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 18:00:00,10.4,115.8,90.0,
1962327N05144,1962,96,WP,LUCY,1962-11-28 21:00:00,10.3,115.1,95.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 00:00:00,10.2,114.5,100.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 03:00:00,10.1,113.9,100.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 06:00:00,10.1,113.4,100.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 09:00:00,10.1,112.8,100.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 12:00:00,10.1,112.2,100.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 15:00:00,10.1,111.7,100.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 18:00:00,10.0,111.1,100.0,
1962327N05144,1962,96,WP,LUCY,1962-11-29 21:00:00,10.0,110.6,98.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 00:00:00,10.0,110.0,95.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 03:00:00,9.9,109.3,83.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 06:00:00,9.9,108.5,70.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 09:00:00,9.9,107.5,60.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 12:00:00,9.9,106.6,50.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 15:00:00,9.9,105.8,40.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 18:00:00,10.0,105.1,30.0,
1962327N05144,1962,96,WP,LUCY,1962-11-30 21:00:00,10.0,104.3,30.0,
1962327N05144,1962,96,WP,LUCY,1962-12-01 00:00:00,10.0,103.5,30.0,
1962327N05144,1962,96,WP,LUCY,1962-12-01 03:00:00,10.1,102.8,25.0,
1962327N05144,1962,96,WP,LUCY,1962-12-01 06:00:00,10.1,102.1,20.0,
1962327N05144,1962,96,WP,LUCY,1962-12-01 09:00:00,10.2,101.4,20.0,
1962327N05144,1962,96,WP,LUCY,1962-12-01 12:00:00,10.3,100.8,20.0,
1962327N05144,1962,96,WP,LUCY,1962-12-01 15:00:00,10.4,100.1,20.0,
1962327N05144,1962,96,NI,LUCY,1962-12-01 18:00:00,10.4,99.4,20.0,
1962329N07104,1962,97,WP,UNNAMED,1962-11-25 00:00:00,6.9,103.8,,
1962329N07104,1962,97,WP,UNNAMED,1962-11-25 03:00:00,7.1,103.1,,
1962329N07104,1962,97,WP,UNNAMED,1962-11-25 06:00:00,7.2,102.3,,
1962329N07104,1962,97,WP,UNNAMED,1962-11-25 09:00:00,7.4,101.6,,
1962329N07104,1962,97,WP,UNNAMED,1962-11-25 12:00:00,7.5,100.8,,
1962329N07104,1962,97,WP,UNNAMED,1962-11-25 15:00:00,7.6,100.1,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-25 18:00:00,7.6,97.5,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-25 21:00:00,7.6,97.5,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 00:00:00,7.6,97.3,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 03:00:00,7.6,96.8,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 06:00:00,7.6,96.0,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 09:00:00,7.6,95.1,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 12:00:00,7.6,94.2,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 15:00:00,7.7,93.4,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 18:00:00,7.8,92.6,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-26 21:00:00,8.1,91.9,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 00:00:00,8.4,91.2,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 03:00:00,8.7,90.6,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 06:00:00,9.1,90.1,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 09:00:00,9.4,89.7,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 12:00:00,9.8,89.3,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 15:00:00,10.2,88.8,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 18:00:00,10.6,88.4,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-27 21:00:00,11.1,87.9,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 00:00:00,11.5,87.4,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 03:00:00,11.9,86.9,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 06:00:00,12.3,86.3,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 09:00:00,12.6,85.6,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 12:00:00,12.9,84.9,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 15:00:00,13.2,84.2,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 18:00:00,13.5,83.5,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-28 21:00:00,13.7,82.8,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-29 00:00:00,13.9,82.1,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-29 03:00:00,14.1,81.4,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-29 06:00:00,14.3,80.8,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-29 09:00:00,14.4,80.3,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-29 12:00:00,14.4,79.9,,
1962329N07104,1962,97,NI,UNNAMED,1962-11-29 15:00:00,14.5,79.5,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-09 06:00:00,9.7,89.7,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-09 09:00:00,9.9,89.7,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-09 12:00:00,10.0,89.6,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-09 15:00:00,10.1,89.5,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-09 18:00:00,10.2,89.5,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-09 21:00:00,10.3,89.4,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 00:00:00,10.4,89.4,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 03:00:00,10.5,89.3,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 06:00:00,10.6,89.3,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 09:00:00,10.8,89.4,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 12:00:00,10.9,89.6,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 15:00:00,11.0,89.8,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 18:00:00,11.1,90.0,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-10 21:00:00,11.2,90.1,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 00:00:00,11.2,90.3,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 03:00:00,11.3,90.5,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 06:00:00,11.3,90.7,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 09:00:00,11.4,90.9,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 12:00:00,11.4,91.1,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 15:00:00,11.4,91.3,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 18:00:00,11.4,91.5,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-11 21:00:00,11.4,91.6,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 00:00:00,11.4,91.7,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 03:00:00,11.4,91.9,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 06:00:00,11.4,92.1,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 09:00:00,11.4,92.4,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 12:00:00,11.4,92.7,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 15:00:00,11.4,93.0,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 18:00:00,11.4,93.3,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-12 21:00:00,11.4,93.6,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-13 00:00:00,11.5,94.0,,
1962343N10090,1962,102,NI,UNNAMED,1962-12-13 03:00:00,11.5,94.3,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-02 18:00:00,5.4,85.1,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-02 21:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 00:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 03:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 06:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 09:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 12:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 15:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 18:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-03 21:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 00:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 03:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 06:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 09:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 12:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 15:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 18:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-04 21:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 00:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 03:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 06:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 09:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 12:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 15:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 18:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-05 21:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-06 00:00:00,5.4,85.0,,
1963003N05085,1963,2,NI,UNNAMED,1963-01-06 03:00:00,5.4,85.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-17 18:00:00,7.6,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-17 21:00:00,7.7,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 00:00:00,7.8,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 03:00:00,8.0,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 06:00:00,8.4,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 09:00:00,8.9,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 12:00:00,9.3,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 15:00:00,9.6,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 18:00:00,9.8,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-18 21:00:00,10.0,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 00:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 03:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 06:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 09:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 12:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 15:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 18:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-19 21:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 00:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 03:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 06:00:00,10.1,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 09:00:00,10.2,68.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 12:00:00,10.4,68.3,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 15:00:00,10.5,68.3,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 18:00:00,10.6,68.3,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-20 21:00:00,10.6,68.2,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 00:00:00,10.7,68.1,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 03:00:00,10.8,67.9,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 06:00:00,10.9,67.7,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 09:00:00,11.0,67.5,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 12:00:00,11.1,67.3,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 15:00:00,11.2,67.1,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 18:00:00,11.3,66.9,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-21 21:00:00,11.3,66.7,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 00:00:00,11.3,66.5,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 03:00:00,11.4,66.3,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 06:00:00,11.5,66.1,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 09:00:00,11.6,65.8,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 12:00:00,11.8,65.5,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 15:00:00,11.9,65.2,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 18:00:00,12.0,65.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-22 21:00:00,12.0,64.8,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 00:00:00,12.1,64.6,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 03:00:00,12.3,64.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 06:00:00,12.6,64.1,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 09:00:00,12.9,63.8,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 12:00:00,13.2,63.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 15:00:00,13.5,63.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 18:00:00,13.8,62.6,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-23 21:00:00,14.1,62.2,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 00:00:00,14.4,61.8,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 03:00:00,14.7,61.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 06:00:00,15.0,61.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 09:00:00,15.2,60.7,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 12:00:00,15.3,60.5,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 15:00:00,15.5,60.2,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 18:00:00,15.6,60.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-24 21:00:00,15.6,60.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 00:00:00,15.6,59.9,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 03:00:00,15.7,59.7,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 06:00:00,15.9,59.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 09:00:00,16.1,59.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 12:00:00,16.4,58.6,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 15:00:00,16.6,58.3,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 18:00:00,16.7,58.0,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-25 21:00:00,16.7,57.7,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-26 00:00:00,16.8,57.5,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-26 03:00:00,16.9,57.2,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-26 06:00:00,17.1,56.9,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-26 09:00:00,17.3,56.6,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-26 12:00:00,17.5,56.4,,
1963138N08068,1963,45,NI,UNNAMED,1963-05-26 15:00:00,17.8,56.1,,
1963144N09090,1963,46,NI,UNNAMED,1963-05-23 18:00:00,8.5,90.0,,
1963144N09090,1963,46,NI,UNNAMED,1963-05-23 21:00:00,8.5,90.0,,
1963144N09090,1963,46,NI,UNNAMED,1963-05-24 00:00:00,8.6,90.0,,
1963144N09090,1963,46,NI,UNNAMED,1963-05-24 03:00:00,8.9,90.0,,
